Part ID,Part Code,Part Description,Manufacturer,Category,Stock Quantity,Unit Price (USD),Manufacture Date,Acquisition Date,Estimated Lifespan (years)
P-0007181,ENG-65277-U,Part engine model 945,MTU Aero Engines,engine,12,56774.35,2025-05-30,2025-07-14,17.5
P-0007182,STR-34463-Y,Part airframe model 189,Parker Aerospace,airframe,12,18064.78,2023-05-01,2023-06-13,19.5
P-0007183,ELE-21325-Q,Part electrical system model 230,GE Aerospace,electrical system,15,2558.81,2011-12-15,2013-07-16,6.3
P-0007184,ELE-84922-I,Part electrical system model 909,Thales Avionics,electrical system,14,886.12,2017-06-23,2018-07-09,8.2
P-0007185,ENG-86803-B,Part engine model 624,Liebherr-Aerospace,engine,11,33070.9,2020-06-21,2020-07-15,17.7
P-0007186,HYD-25419-I,Part hydraulic model 128,Liebherr-Aerospace,hydraulic,10,1278.46,2011-01-13,2012-10-31,5.1
P-0007187,STR-63749-Y,Part airframe model 876,Honeywell,airframe,10,14922.89,2012-04-24,2013-08-16,17.7
P-0007188,STR-88966-E,Part airframe model 643,Collins Aerospace,airframe,11,1975.94,2021-09-04,2024-07-25,23.6
P-0007189,STR-90535-X,Part airframe model 761,Liebherr-Aerospace,airframe,15,10071.56,2024-10-12,2027-03-30,22.6
P-0007190,ELE-30700-R,Part electrical system model 185,Parker Aerospace,electrical system,12,2716.1,2017-01-03,2019-03-02,10.4
P-0007191,STR-94644-X,Part airframe model 157,Rolls-Royce,airframe,14,7861.1,2010-07-04,2011-12-03,32.4
P-0007192,STR-28642-W,Part airframe model 156,Safran,airframe,11,1171.27,2022-12-15,2024-05-21,28.4
P-0007193,STR-68274-V,Part airframe model 493,Pratt & Whitney,airframe,19,2975.86,2017-01-01,2019-10-13,21.7
P-0007194,ENG-17025-F,Part engine model 124,Thales Avionics,engine,13,43351.72,2024-04-30,2026-06-29,12.5
P-0007195,HYD-24853-X,Part hydraulic model 289,GE Aerospace,hydraulic,16,4835.65,2014-09-16,2014-12-22,6.6
P-0007196,STR-71156-A,Part airframe model 175,Collins Aerospace,airframe,10,7980.61,2017-03-13,2018-06-26,23.7
P-0007197,ENG-21326-H,Part engine model 470,Safran,engine,22,89791.06,2014-07-01,2015-09-25,10.0
P-0007198,ELE-37163-Y,Part electrical system model 998,Honeywell,electrical system,10,2930.04,2014-04-27,2014-08-26,7.7
P-0007199,HYD-24075-F,Part hydraulic model 950,Collins Aerospace,hydraulic,13,3023.85,2016-06-05,2018-12-05,10.7
P-0007200,HYD-53315-N,Part hydraulic model 836,Rolls-Royce,hydraulic,14,2916.1,2016-03-16,2017-01-14,14.6
P-0007201,STR-26010-B,Part airframe model 605,Liebherr-Aerospace,airframe,8,4942.67,2021-12-09,2023-01-16,22.8
P-0007202,ENG-10605-D,Part engine model 282,Honeywell,engine,14,171168.4,2017-02-27,2020-01-21,12.6
P-0007203,STR-18652-G,Part airframe model 253,Rolls-Royce,airframe,14,14233.71,2019-11-23,2021-11-28,24.5
P-0007204,ENG-42229-C,Part engine model 368,Safran,engine,13,51022.45,2025-01-19,2027-06-08,15.5
P-0007205,HYD-59101-T,Part hydraulic model 377,Liebherr-Aerospace,hydraulic,7,2801.46,2012-08-21,2012-12-12,12.5
P-0007206,ENG-95950-K,Part engine model 439,Thales Avionics,engine,9,45138.02,2016-02-12,2017-09-17,19.6
P-0007207,STR-47924-N,Part airframe model 974,Safran,airframe,8,2084.58,2013-05-08,2015-06-19,20.9
P-0007208,STR-74658-H,Part airframe model 122,MTU Aero Engines,airframe,12,8265.64,2013-07-14,2015-12-09,24.6
P-0007209,STR-53654-G,Part airframe model 531,MTU Aero Engines,airframe,13,7784.69,2016-02-20,2018-10-02,30.3
P-0007210,ELE-16775-W,Part electrical system model 625,Collins Aerospace,electrical system,15,303.32,2012-07-26,2012-10-31,11.4
P-0007211,STR-15378-C,Part airframe model 705,Liebherr-Aerospace,airframe,11,20364.2,2010-05-05,2012-07-11,19.0
P-0007212,ENG-49441-M,Part engine model 442,Thales Avionics,engine,16,47646.75,2023-12-22,2024-04-06,11.0
P-0007213,STR-89712-E,Part airframe model 978,Safran,airframe,8,9096.47,2022-07-21,2023-09-30,25.9
P-0007214,STR-84915-P,Part airframe model 151,Safran,airframe,8,4931.36,2021-07-13,2022-11-06,20.3
P-0007215,ENG-56993-Q,Part engine model 438,Safran,engine,15,93808.25,2012-04-18,2013-02-21,19.3
P-0007216,ELE-32765-N,Part electrical system model 140,Collins Aerospace,electrical system,9,2620.65,2014-08-20,2017-03-09,5.1
P-0007217,STR-33196-F,Part airframe model 775,MTU Aero Engines,airframe,13,3789.55,2022-03-03,2023-11-26,19.1
P-0007218,ELE-25468-R,Part electrical system model 617,Thales Avionics,electrical system,6,773.62,2017-11-09,2018-04-09,7.6
P-0007219,HYD-18174-W,Part hydraulic model 506,Parker Aerospace,hydraulic,8,1610.25,2022-04-28,2023-06-04,7.6
P-0007220,HYD-29098-G,Part hydraulic model 237,Thales Avionics,hydraulic,13,2278.34,2017-02-22,2017-05-18,7.4
P-0007221,HYD-14186-S,Part hydraulic model 198,Pratt & Whitney,hydraulic,15,2094.58,2016-01-30,2017-07-17,8.4
P-0007222,ENG-81504-I,Part engine model 440,Safran,engine,18,28272.58,2013-03-05,2014-03-23,17.7
P-0007223,ENG-50452-B,Part engine model 835,Parker Aerospace,engine,10,51181.05,2016-05-09,2017-04-21,14.1
P-0007224,STR-38270-X,Part airframe model 415,Pratt & Whitney,airframe,14,5493.21,2022-11-16,2025-05-14,24.0
P-0007225,HYD-51129-J,Part hydraulic model 641,Collins Aerospace,hydraulic,8,6307.25,2015-06-29,2018-01-01,16.0
P-0007226,HYD-16387-K,Part hydraulic model 324,Parker Aerospace,hydraulic,14,9748.35,2013-11-04,2015-11-07,13.3
P-0007227,HYD-86827-G,Part hydraulic model 937,Rolls-Royce,hydraulic,17,1507.56,2011-08-07,2014-04-25,11.3
P-0007228,ENG-40093-M,Part engine model 360,GE Aerospace,engine,14,87540.83,2016-12-25,2018-12-02,10.6
P-0007229,HYD-66636-S,Part hydraulic model 346,MTU Aero Engines,hydraulic,9,1719.37,2023-10-03,2025-08-01,9.0
P-0007230,STR-45241-H,Part airframe model 178,GE Aerospace,airframe,15,15476.53,2017-08-06,2017-11-15,25.4
P-0007231,ENG-38337-A,Part engine model 796,Rolls-Royce,engine,17,51696.79,2022-02-15,2022-02-26,14.0
P-0007232,STR-14804-K,Part airframe model 910,MTU Aero Engines,airframe,12,18222.53,2019-12-14,2020-07-27,18.7
P-0007233,ENG-85763-K,Part engine model 791,Liebherr-Aerospace,engine,15,20239.51,2011-02-20,2013-06-18,20.5
P-0007234,STR-61759-J,Part airframe model 572,Parker Aerospace,airframe,11,13091.96,2012-12-01,2015-08-31,17.1
P-0007235,STR-41334-O,Part airframe model 176,Rolls-Royce,airframe,12,3798.56,2010-08-26,2011-05-01,21.3
P-0007236,STR-73452-Y,Part airframe model 361,Rolls-Royce,airframe,15,6535.14,2020-07-23,2021-01-21,20.1
P-0007237,ELE-16511-F,Part electrical system model 840,MTU Aero Engines,electrical system,8,1119.07,2025-02-24,2027-08-15,5.9
P-0007238,HYD-49440-O,Part hydraulic model 101,Honeywell,hydraulic,16,1531.01,2011-02-18,2012-04-02,14.4
P-0007239,ELE-95263-X,Part electrical system model 116,Pratt & Whitney,electrical system,13,2131.08,2012-05-17,2015-04-08,5.9
P-0007240,STR-59217-D,Part airframe model 443,Safran,airframe,9,13874.12,2018-08-09,2021-06-11,18.6
P-0007241,HYD-95330-F,Part hydraulic model 111,Collins Aerospace,hydraulic,15,3214.86,2011-03-17,2012-03-12,12.9
P-0007242,HYD-22785-U,Part hydraulic model 793,Thales Avionics,hydraulic,9,3028.3,2011-12-07,2013-08-02,10.6
P-0007243,ENG-90202-I,Part engine model 945,Liebherr-Aerospace,engine,11,34887.77,2019-07-26,2021-07-29,12.0
P-0007244,STR-23950-C,Part airframe model 106,Safran,airframe,9,15500.91,2018-10-16,2020-09-06,21.8
P-0007245,STR-61169-R,Part airframe model 345,Rolls-Royce,airframe,12,4556.85,2014-01-06,2016-11-24,18.3
P-0007246,ENG-77278-Y,Part engine model 256,MTU Aero Engines,engine,9,68098.91,2023-05-16,2024-06-06,14.6
P-0007247,ELE-46277-R,Part electrical system model 273,Rolls-Royce,electrical system,4,1967.84,2023-04-18,2025-06-09,7.5
P-0007248,HYD-13534-Q,Part hydraulic model 586,Parker Aerospace,hydraulic,10,20404.22,2024-02-13,2025-11-01,6.9
P-0007249,ENG-81121-R,Part engine model 940,Collins Aerospace,engine,7,42868.81,2025-06-24,2027-01-07,16.0
P-0007250,HYD-84090-R,Part hydraulic model 945,Pratt & Whitney,hydraulic,13,2801.37,2020-01-01,2020-06-09,8.1
P-0007251,HYD-66310-C,Part hydraulic model 792,MTU Aero Engines,hydraulic,12,1003.58,2023-10-28,2026-01-18,5.0
P-0007252,HYD-26908-N,Part hydraulic model 380,Thales Avionics,hydraulic,19,6455.91,2017-12-23,2019-02-25,11.4
P-0007253,STR-77258-D,Part airframe model 408,Liebherr-Aerospace,airframe,14,4170.2,2017-01-03,2017-05-22,22.2
P-0007254,HYD-66081-E,Part hydraulic model 336,Parker Aerospace,hydraulic,13,3024.54,2017-06-15,2017-06-27,6.9
P-0007255,STR-79400-L,Part airframe model 256,Collins Aerospace,airframe,10,6499.58,2014-06-12,2014-11-19,24.6
P-0007256,STR-82807-U,Part airframe model 350,Pratt & Whitney,airframe,16,11893.32,2025-01-17,2027-02-01,25.1
P-0007257,ENG-41131-C,Part engine model 320,MTU Aero Engines,engine,18,33770.26,2021-12-19,2024-03-06,15.0
P-0007258,ENG-59781-A,Part engine model 437,Rolls-Royce,engine,11,19008.0,2011-10-06,2011-11-24,16.4
P-0007259,ELE-77370-R,Part electrical system model 322,Liebherr-Aerospace,electrical system,13,1013.97,2020-06-11,2020-11-25,5.4
P-0007260,STR-64470-I,Part airframe model 310,Honeywell,airframe,22,3693.94,2022-09-26,2025-09-09,24.7
P-0007261,STR-63283-W,Part airframe model 436,Safran,airframe,11,9114.49,2012-12-15,2014-03-06,22.0
P-0007262,ENG-12353-W,Part engine model 233,GE Aerospace,engine,15,86521.65,2012-02-01,2014-09-24,19.7
P-0007263,ELE-86668-L,Part electrical system model 943,Parker Aerospace,electrical system,10,1611.92,2025-09-01,2026-11-14,4.2
P-0007264,ENG-20322-X,Part engine model 870,Honeywell,engine,14,57176.2,2020-07-03,2022-01-25,14.2
P-0007265,HYD-45925-C,Part hydraulic model 594,Thales Avionics,hydraulic,9,5139.6,2012-03-07,2014-10-08,7.4
P-0007266,ENG-32247-S,Part engine model 646,Thales Avionics,engine,4,48088.73,2020-03-21,2023-02-23,13.1
P-0007267,ENG-32522-S,Part engine model 282,GE Aerospace,engine,7,24180.4,2016-12-17,2017-03-03,14.7
P-0007268,STR-87631-Q,Part airframe model 914,Honeywell,airframe,15,19550.65,2025-05-09,2027-03-22,20.0
P-0007269,STR-98961-D,Part airframe model 260,GE Aerospace,airframe,15,4582.2,2024-06-15,2025-11-02,18.5
P-0007270,STR-85740-K,Part airframe model 704,GE Aerospace,airframe,9,10006.9,2020-06-09,2022-01-12,18.6
P-0007271,STR-46833-D,Part airframe model 486,Rolls-Royce,airframe,11,8007.09,2020-07-21,2021-02-23,28.4
P-0007272,HYD-23763-T,Part hydraulic model 296,Collins Aerospace,hydraulic,12,3993.08,2015-03-14,2017-11-03,10.5
P-0007273,ELE-54863-A,Part electrical system model 926,Thales Avionics,electrical system,8,2611.19,2015-01-08,2015-11-13,4.5
P-0007274,ENG-35176-K,Part engine model 817,Collins Aerospace,engine,17,64907.14,2013-03-23,2013-08-20,12.4
P-0007275,STR-63846-B,Part airframe model 583,Thales Avionics,airframe,16,8533.64,2023-11-02,2025-12-06,23.8
P-0007276,HYD-45794-H,Part hydraulic model 601,Honeywell,hydraulic,13,4277.06,2015-10-15,2018-09-07,9.4
P-0007277,STR-68486-T,Part airframe model 588,Liebherr-Aerospace,airframe,12,15077.25,2018-02-25,2018-11-11,22.5
P-0007278,ENG-33427-Y,Part engine model 451,Collins Aerospace,engine,12,15837.73,2018-10-17,2020-03-06,17.0
P-0007279,ELE-68990-E,Part electrical system model 629,Liebherr-Aerospace,electrical system,11,5053.23,2014-02-11,2014-04-21,4.5
P-0007280,ELE-25229-E,Part electrical system model 333,Collins Aerospace,electrical system,6,1752.87,2024-12-02,2025-11-27,9.1
P-0007281,STR-99998-W,Part airframe model 993,Parker Aerospace,airframe,11,10108.57,2017-05-30,2019-10-17,26.3
P-0007282,ENG-33536-C,Part engine model 944,GE Aerospace,engine,11,43885.58,2017-04-14,2019-11-22,10.2
P-0007283,ENG-15585-K,Part engine model 677,GE Aerospace,engine,12,31529.8,2020-03-02,2020-11-10,15.6
P-0007284,ELE-71957-L,Part electrical system model 855,Rolls-Royce,electrical system,19,1843.17,2020-12-07,2022-07-21,4.0
P-0007285,ENG-90373-Q,Part engine model 508,Thales Avionics,engine,11,43336.43,2010-09-05,2012-12-30,15.7
P-0007286,STR-63861-J,Part airframe model 375,Collins Aerospace,airframe,4,6923.28,2011-06-20,2011-07-09,23.2
P-0007287,STR-19775-R,Part airframe model 810,MTU Aero Engines,airframe,13,17269.53,2020-08-29,2021-04-15,17.8
P-0007288,STR-24099-F,Part airframe model 558,MTU Aero Engines,airframe,8,15030.78,2012-07-13,2012-08-22,20.1
P-0007289,HYD-51842-C,Part hydraulic model 552,Pratt & Whitney,hydraulic,12,2208.67,2017-11-19,2018-04-04,9.5
P-0007290,HYD-67163-P,Part hydraulic model 512,Collins Aerospace,hydraulic,9,9933.96,2020-09-26,2021-04-05,10.0
P-0007291,ELE-87762-P,Part electrical system model 117,MTU Aero Engines,electrical system,9,700.53,2020-05-06,2020-06-06,7.0
P-0007292,ENG-84675-M,Part engine model 171,Rolls-Royce,engine,15,21069.42,2013-10-31,2015-02-15,18.3
P-0007293,ENG-54867-D,Part engine model 766,Thales Avionics,engine,14,38426.13,2016-05-01,2017-07-20,16.0
P-0007294,STR-65700-L,Part airframe model 477,MTU Aero Engines,airframe,10,9886.22,2017-10-26,2018-09-06,19.5
P-0007295,ENG-88735-G,Part engine model 781,Safran,engine,12,25734.06,2023-07-23,2024-06-30,18.2
P-0007296,HYD-75618-K,Part hydraulic model 933,Collins Aerospace,hydraulic,4,2430.46,2022-11-21,2024-06-23,11.2
P-0007297,ENG-67824-I,Part engine model 454,Liebherr-Aerospace,engine,15,21493.87,2012-11-09,2015-03-28,11.4
P-0007298,STR-22281-Q,Part airframe model 893,Safran,airframe,7,6511.33,2021-05-24,2024-04-11,22.1
P-0007299,STR-19946-A,Part airframe model 250,Safran,airframe,7,2726.55,2012-04-23,2014-09-22,24.3
P-0007300,ELE-86427-Y,Part electrical system model 360,Collins Aerospace,electrical system,10,1551.21,2019-02-06,2020-04-02,9.8
P-0007301,ENG-36111-M,Part engine model 179,Pratt & Whitney,engine,10,31343.53,2012-05-26,2014-12-27,20.4
P-0007302,STR-43290-M,Part airframe model 205,GE Aerospace,airframe,13,3625.27,2017-04-23,2019-09-30,26.6
P-0007303,STR-44462-M,Part airframe model 622,Thales Avionics,airframe,7,22631.57,2022-06-22,2025-03-03,20.9
P-0007304,HYD-14837-V,Part hydraulic model 502,Thales Avionics,hydraulic,17,4308.86,2024-07-26,2024-10-04,5.1
P-0007305,ENG-50916-J,Part engine model 819,MTU Aero Engines,engine,22,83458.96,2011-08-05,2012-08-20,17.0
P-0007306,HYD-72546-C,Part hydraulic model 229,MTU Aero Engines,hydraulic,7,3107.21,2016-10-10,2016-11-29,9.4
P-0007307,HYD-46388-H,Part hydraulic model 270,MTU Aero Engines,hydraulic,12,4012.63,2021-12-13,2022-11-25,12.3
P-0007308,STR-84667-D,Part airframe model 505,Collins Aerospace,airframe,11,7249.56,2020-05-04,2021-03-03,22.2
P-0007309,ELE-13709-S,Part electrical system model 132,Honeywell,electrical system,10,1793.03,2018-12-28,2021-09-06,5.8
P-0007310,ENG-96257-C,Part engine model 635,Parker Aerospace,engine,6,62633.02,2023-03-31,2026-01-14,13.6
P-0007311,HYD-15094-H,Part hydraulic model 296,Parker Aerospace,hydraulic,17,1892.27,2019-04-10,2021-04-29,10.7
P-0007312,STR-58846-U,Part airframe model 145,MTU Aero Engines,airframe,12,7236.78,2015-05-09,2016-03-09,22.1
P-0007313,STR-89066-Q,Part airframe model 373,MTU Aero Engines,airframe,13,28257.61,2023-12-05,2023-12-12,19.9
P-0007314,STR-73730-D,Part airframe model 842,Liebherr-Aerospace,airframe,11,7606.16,2015-06-20,2017-06-13,22.6
P-0007315,ENG-94943-M,Part engine model 232,Pratt & Whitney,engine,11,44743.74,2022-04-16,2023-10-07,14.8
P-0007316,HYD-56908-L,Part hydraulic model 363,Parker Aerospace,hydraulic,10,5462.5,2013-07-26,2014-03-06,8.8
P-0007317,ENG-33115-Q,Part engine model 696,Collins Aerospace,engine,14,80005.74,2020-10-26,2021-05-03,17.4
P-0007318,ELE-37961-I,Part electrical system model 466,MTU Aero Engines,electrical system,9,4038.45,2018-08-11,2020-04-06,9.6
P-0007319,STR-57083-O,Part airframe model 924,MTU Aero Engines,airframe,12,3733.84,2011-06-26,2011-11-13,23.4
P-0007320,HYD-12017-I,Part hydraulic model 104,Parker Aerospace,hydraulic,7,2258.95,2017-08-23,2019-04-07,9.2
P-0007321,ENG-60509-D,Part engine model 368,MTU Aero Engines,engine,11,112712.77,2014-09-02,2017-05-18,16.6
P-0007322,STR-16531-F,Part airframe model 950,GE Aerospace,airframe,15,6968.65,2025-07-26,2027-11-27,19.4
P-0007323,STR-54023-E,Part airframe model 832,Collins Aerospace,airframe,11,11702.39,2023-04-04,2026-01-14,26.2
P-0007324,ELE-50059-X,Part electrical system model 805,Collins Aerospace,electrical system,11,3525.69,2019-09-02,2020-05-27,8.6
P-0007325,ENG-14236-T,Part engine model 520,MTU Aero Engines,engine,11,107309.66,2019-10-07,2022-07-31,16.0
P-0007326,ENG-46624-S,Part engine model 445,Collins Aerospace,engine,12,23244.2,2022-09-21,2024-02-16,18.5
P-0007327,ENG-91462-A,Part engine model 168,Honeywell,engine,15,46687.45,2017-09-04,2019-07-17,14.7
P-0007328,ELE-40100-Q,Part electrical system model 899,Collins Aerospace,electrical system,12,1950.16,2022-03-19,2023-01-30,8.8
P-0007329,ENG-54696-C,Part engine model 457,GE Aerospace,engine,15,197417.75,2025-07-27,2028-07-04,13.5
P-0007330,STR-87530-N,Part airframe model 787,Safran,airframe,14,5331.42,2015-04-19,2016-08-03,17.9
P-0007331,ENG-69347-V,Part engine model 485,Safran,engine,9,22567.86,2013-11-18,2014-06-08,17.1
P-0007332,HYD-43025-D,Part hydraulic model 424,Pratt & Whitney,hydraulic,18,9763.88,2024-11-11,2026-07-23,8.8
P-0007333,HYD-93254-V,Part hydraulic model 850,Liebherr-Aerospace,hydraulic,17,14832.86,2025-01-07,2025-10-10,8.4
P-0007334,STR-49768-W,Part airframe model 580,GE Aerospace,airframe,4,18434.23,2011-10-01,2013-01-13,20.4
P-0007335,STR-10234-S,Part airframe model 278,Rolls-Royce,airframe,8,2659.72,2022-11-17,2023-06-29,26.3
P-0007336,ENG-25055-H,Part engine model 355,Liebherr-Aerospace,engine,20,22194.6,2020-11-30,2022-01-21,13.2
P-0007337,ENG-12400-J,Part engine model 518,Parker Aerospace,engine,9,23646.18,2012-07-25,2012-11-01,20.0
P-0007338,STR-97009-S,Part airframe model 310,Parker Aerospace,airframe,11,33244.45,2023-04-14,2024-02-15,16.3
P-0007339,ELE-99471-N,Part electrical system model 838,Rolls-Royce,electrical system,11,1892.99,2023-05-16,2024-02-08,9.3
P-0007340,STR-99410-W,Part airframe model 683,Liebherr-Aerospace,airframe,8,9858.23,2020-05-20,2023-03-09,19.8
P-0007341,HYD-35015-I,Part hydraulic model 466,Rolls-Royce,hydraulic,10,2474.31,2017-04-19,2019-01-18,8.7
P-0007342,STR-76186-O,Part airframe model 676,MTU Aero Engines,airframe,12,3150.65,2022-06-14,2022-07-12,23.0
P-0007343,ELE-59185-A,Part electrical system model 265,Liebherr-Aerospace,electrical system,10,1201.9,2012-03-10,2014-11-21,6.6
P-0007344,STR-72306-Y,Part airframe model 313,Safran,airframe,17,31584.19,2019-12-27,2021-11-21,19.1
P-0007345,STR-88655-W,Part airframe model 628,Liebherr-Aerospace,airframe,10,7774.07,2013-12-14,2014-12-13,25.7
P-0007346,STR-84189-Q,Part airframe model 947,GE Aerospace,airframe,12,2206.42,2016-11-28,2017-12-28,16.9
P-0007347,STR-63662-S,Part airframe model 272,Safran,airframe,12,12723.2,2019-02-07,2019-03-12,13.8
P-0007348,STR-62191-V,Part airframe model 228,MTU Aero Engines,airframe,10,7569.07,2011-07-25,2014-06-11,22.6
P-0007349,ELE-58987-I,Part electrical system model 102,Thales Avionics,electrical system,12,1927.61,2023-06-02,2025-12-17,6.8
P-0007350,HYD-69783-J,Part hydraulic model 994,GE Aerospace,hydraulic,14,2595.77,2012-06-09,2012-08-18,8.7
P-0007351,STR-25802-H,Part airframe model 995,Liebherr-Aerospace,airframe,12,3546.03,2025-05-17,2027-05-23,18.2
P-0007352,ENG-70646-V,Part engine model 859,Parker Aerospace,engine,10,26786.67,2023-05-18,2024-09-14,10.4
P-0007353,STR-53671-F,Part airframe model 169,Rolls-Royce,airframe,3,37171.61,2018-07-02,2020-11-20,24.6
P-0007354,STR-76945-I,Part airframe model 151,Safran,airframe,9,14913.12,2017-05-06,2019-03-10,17.1
P-0007355,ENG-93944-S,Part engine model 536,Liebherr-Aerospace,engine,11,60702.79,2021-02-01,2022-04-22,16.3
P-0007356,ELE-15736-B,Part electrical system model 477,Thales Avionics,electrical system,7,1747.48,2024-06-19,2025-10-03,9.3
P-0007357,HYD-53871-S,Part hydraulic model 870,Collins Aerospace,hydraulic,8,3177.73,2024-10-22,2026-09-25,9.2
P-0007358,HYD-41247-V,Part hydraulic model 850,Thales Avionics,hydraulic,17,8278.63,2011-05-19,2013-04-25,9.3
P-0007359,ENG-13213-T,Part engine model 193,Safran,engine,14,42860.61,2012-01-12,2013-09-05,14.7
P-0007360,HYD-39495-A,Part hydraulic model 658,GE Aerospace,hydraulic,10,3543.2,2014-11-18,2017-06-29,12.0
P-0007361,ELE-19644-V,Part electrical system model 686,Parker Aerospace,electrical system,21,2939.84,2013-02-12,2015-06-03,8.7
P-0007362,STR-86629-N,Part airframe model 702,Parker Aerospace,airframe,13,3380.34,2023-01-10,2023-05-18,25.6
P-0007363,STR-21263-A,Part airframe model 185,Collins Aerospace,airframe,8,7314.41,2024-04-08,2026-11-05,18.7
P-0007364,HYD-75841-I,Part hydraulic model 617,GE Aerospace,hydraulic,14,1433.28,2010-01-02,2010-08-07,11.6
P-0007365,STR-42021-H,Part airframe model 841,Liebherr-Aerospace,airframe,18,1147.2,2013-04-16,2016-02-06,20.3
